time,USEmbassy,RenkeLUMS,PAirGardenTown,PAirDHAPhase2,PAirAnarkali,PAirHarbanspura,PAirDefenceChowk,PAirIqbalTown,PAirAkbarChowk,PAirTownship,MetStation,DentalCollege,EPAGulberg
12/14/2021,406.125,-1,-1,352.5945129,425.6966806,375.5683281,402.1376111,423.4181947,259.1057759,437.5774361,-1,-1,118
12/15/2021,502.75,-1,-1,418.0747538,434.5325764,517.9242678,460.8702401,467.0152104,281.1772153,483.7024787,-1,-1,141
12/16/2021,303.3333333,-1,-1,344.987971,332.0810069,350.2798683,356.34325,387.5698322,235.5815811,443.2723158,-1,-1,165
12/17/2021,303.875,-1,-1,313.0015069,264.8928681,334.2252261,279.0130996,303.8627177,181.265186,320.2578194,-1,-1,182
12/18/2021,223,-1,-1,257.7017019,272.1586494,283.4596473,255.1765793,267.4451724,180.8456373,283.4572112,-1,-1,243
12/19/2021,255.75,-1,-1,290.4425491,358.2049413,338.148643,283.7421875,325.5168994,224.9683614,373.0643062,-1,-1,230
12/20/2021,367.375,-1,-1,371.5708094,466.7441597,411.5092963,384.4100694,430.9447665,270.7950557,448.2782029,-1,-1,230
12/21/2021,318.5416667,-1,-1,381.8789082,408.7557778,367.5901215,324.3308642,334.8330305,213.5132125,382.4213975,-1,-1,257
12/22/2021,467.7368421,-1,-1,461.4495429,524.8801457,418.983308,439.0133202,506.5573206,301.4113043,483.0482325,-1,-1,265
12/23/2021,380.2916667,-1,-1,-1,438.1330268,364.1427574,376.5588981,419.4223592,263.4820833,455.7073218,-1,-1,251
12/24/2021,474.3478261,534.73125,482.1476522,-1,504.6258403,357.7304126,440.0069644,464.920771,287.8902687,490.1776219,-1,-1,247
12/25/2021,465.0434783,585.4650416,475.6073186,-1,457.4899275,437.3735044,425.6895556,475.5790376,310.3635285,547.1587893,-1,-1,266
12/26/2021,511.75,574.5456332,498.2973308,-1,526.5297079,405.8866555,457.8037431,502.6018008,295.8489573,493.0318102,-1,-1,269
12/27/2021,360.7826087,398.6773776,348.6178446,-1,395.8137153,319.1411759,311.8029432,331.7353446,216.8537792,358.7337786,-1,-1,310
12/28/2021,169.8888889,233.1972653,180.9056117,-1,202.7260486,211.0879368,174.8573333,176.7608659,134.8299861,218.4500417,-1,-1,230
12/29/2021,-1,261.3222222,252.7009867,-1,290.6571829,272.0713542,236.0238295,265.9046202,184.1496288,267.6315508,-1,-1,135
12/30/2021,-1,314.1166667,320.8320696,-1,345.11925,239.9932569,301.2742153,374.418088,-1,340.9410635,-1,-1,150
12/31/2021,351.75,-1,385.1041644,-1,425.5297431,342.3950296,356.9723264,399.5958098,290.2666981,431.0229239,-1,-1,155
1/1/2022,323.75,544.8673611,317.901709,-1,348.332875,371.3742512,294.7126875,324.0060589,227.5938472,349.8396708,-1,-1,162
1/2/2022,309.2083333,472.4645833,353.5808865,-1,393.6274306,354.1027127,335.538506,380.0151536,243.9690946,363.5520864,-1,-1,190
1/3/2022,246.125,366.0256944,244.4717272,-1,308.0454013,257.0674148,271.2165302,297.1645185,182.7721357,280.8738812,-1,-1,215
1/4/2022,130.3333333,186.9534722,161.5157972,-1,189.1638264,145.6342549,154.4761875,171.6895689,118.7396785,185.1952466,-1,-1,162
1/5/2022,94.875,155.7868056,140.2362763,-1,153.4932823,110.7519457,128.5841646,144.1876891,102.1854522,156.2825287,-1,-1,119
1/6/2022,133.7916667,246.1784722,186.2886541,-1,193.9746111,164.4326489,167.9930575,191.8406463,133.947014,209.9255053,-1,-1,80
1/7/2022,156.9583333,188.5798718,172.3966141,-1,217.2295347,171.8991408,167.4537505,190.8007868,121.8301785,172.4648001,-1,-1,113
1/8/2022,69.625,122.1458333,86.12392778,-1,104.4415759,129.6071798,78.54490972,-1,79.00165572,97.98653793,-1,-1,75
1/9/2022,96.625,162.0104167,134.0855482,-1,144.1178,130.2965351,120.3758889,-1,106.5719292,148.6122335,-1,-1,75
1/10/2022,227.125,368.0701389,284.6766329,268.754847,274.2760764,248.0491976,258.0904375,-1,207.1245144,285.8533041,-1,-1,91
1/11/2022,149.75,229.1229167,174.9368877,195.1196219,223.4514464,219.1051981,164.9002981,-1,134.7644856,180.7929856,-1,-1,130
1/12/2022,273.4761905,437.2979167,358.2129584,329.13454,391.9021118,321.0649254,322.9529279,-1,250.7835693,360.5940617,-1,-1,113
1/13/2022,235.4583333,297.0722222,-1,238.396107,301.0353776,315.0112981,287.3668484,-1,215.1508561,315.4098146,-1,-1,165
1/14/2022,240.875,344.3251282,-1,243.6745163,246.3854234,227.5685443,236.2320721,-1,173.098552,257.428824,-1,-1,183
1/15/2022,294.3333333,405.4972222,-1,269.1408656,279.3380708,286.9651483,245.6325903,-1,179.8858819,260.8704097,-1,-1,188
1/16/2022,299.2083333,377.0138889,-1,254.5363611,261.7980625,282.4744632,208.3660903,-1,151.3386406,229.0528403,-1,-1,195
1/17/2022,340.0416667,419.2951389,-1,271.4980486,310.2116233,253.313088,295.3869375,-1,207.5922412,303.5511375,-1,-1,230.6
1/18/2022,355.0416667,402.3493056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201
1/19/2022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224
1/20/2022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
